source,program,used_default_cpp,cents_per_point,flight_numbers,cabin,stops,connections,carriers,remaining_seats,bookable,comparable,depart_time,arrive_time,duration_minutes,mileage_cost,taxes_amount,taxes_currency,taxes_usd,fx_source,points_value_usd,effective_usd,stop_penalty_usd,duration_penalty_usd,time_penalty_usd,next_day_penalty_usd,seat_credit_usd,score,expensive_flag,dynamic_price_threshold_usd,flags,aircraft,fare_classes,availability_id,trip_id,departs_at_raw,arrives_at_raw,alternate_count,alternates
flyingblue,Air France/KLM Flying Blue,False,1.1,"DL1412, DL533",economy,1,SEA,"DL, DL",9,True,True,13:05,23:18,433,19500,30.5,USD,30.5,live:2026-05-21,214.5,245.0,50.0,36.08,50.0,0,18.0,363.08,False,386.0,late arrival,"Airbus A220, Airbus A321","N, N",358U1VDnG7iFwITodWhEWFzWKC5,3DygdUkWux8bnq5ZU3vsCQp6go8,2026-10-14T13:05:00Z,2026-10-14T23:18:00Z,2,"Virgin Atlantic Flying Club 29,500 + USD 5.60; Delta SkyMiles 31,700 + USD 5.60"
united,United MileagePlus,False,1.2,"UA2847, UA5756",economy,1,ORD,"UA, UA",9,True,True,00:35,13:04,569,15000,5.6,USD,5.6,live:2026-05-21,180.0,185.6,50.0,47.42,100.0,0,18.0,365.02,False,386.0,very early departure,"Airbus A321neo, Embraer E175","X, X",35Rj1XR82DWrdaECgqzAdK9i3em,3DygdskK7kBYvwH8EZIuR6uiIo1,2026-10-14T00:35:00Z,2026-10-14T13:04:00Z,1,"Air Canada Aeroplan 15,000 + CAD 46.70"
alaska,Alaska Atmos Rewards,False,1.5,"AA2614, AA4967",economy,1,ORD,AA,9,True,True,06:14,17:17,483,15000,18.1,USD,18.1,live:2026-05-21,225.0,243.1,50.0,40.25,50.0,0,18.0,365.35,False,386.0,early departure,"Boeing 737-800, Bombardier CRJ700","T, T",34dZ9nQVJu3CUNPIu40j4Yp5eVU,3BX44LaHyvlrY2yitW08fuTIq0a,2026-10-14T06:14:00Z,2026-10-14T17:17:00Z,0,
flyingblue,Air France/KLM Flying Blue,False,1.1,"DL381, DL2736",economy,1,AUS,"DL, DL",9,True,True,09:53,20:38,465,25000,30.75,USD,30.75,live:2026-05-21,275.0,305.75,50.0,38.75,0.0,0,18.0,376.5,False,386.0,,"Airbus A319, Airbus A319","N, N",358U1VDnG7iFwITodWhEWFzWKC5,3DygdSZB5y6Z7CHOLqy7PteiG8T,2026-10-14T09:53:00Z,2026-10-14T20:38:00Z,1,"Delta SkyMiles 31,700 + USD 5.60"
delta,Delta SkyMiles,False,1.2,DL361,economy,0,,DL,9,True,True,11:35,19:11,276,31700,5.6,USD,5.6,live:2026-05-21,380.4,386.0,0.0,23.0,0.0,0,18.0,391.0,False,386.0,,Boeing 737-900,NU,35d3qfoi7xigdLJBusf1xedemvm,35tpdQtdW8dcqAv3vgL0QsnFnww,2026-10-14T11:35:00Z,2026-10-14T19:11:00Z,0,
aeroplan,Air Canada Aeroplan,False,1.1,"UA2847, UA5882",economy,1,ORD,UA,9,True,True,00:35,15:27,712,15000,54.4,CAD,39.54,live:2026-05-21,165.0,204.54,50.0,59.33,100.0,0,18.0,395.88,False,386.0,very early departure,"Airbus A321neo, Embraer E175","X, X",34Y9SE3NTB86pm0qPfJqMP9qViN,3Dyge5g1tqVK7yRpMXedM6lcxjc,2026-10-14T00:35:00Z,2026-10-14T15:27:00Z,0,
united,United MileagePlus,False,1.2,"UA2091, UA2632",economy,1,ORD,"UA, UA",9,True,True,06:10,18:05,535,22400,5.6,USD,5.6,live:2026-05-21,268.8,274.4,50.0,44.58,50.0,0,18.0,400.98,False,386.0,early departure,"Airbus A321neo, Airbus A319","YN, YN",35Rj1XR82DWrdaECgqzAdK9i3em,3Dygdq6tRWVRxacnw5ya0s0DASU,2026-10-14T06:10:00Z,2026-10-14T18:05:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS620, AS313",economy,1,SEA,AS,2,True,True,06:00,16:57,477,17500,5.6,USD,5.6,live:2026-05-21,262.5,268.1,50.0,39.75,50.0,0,4.0,403.85,False,386.0,early departure,"Boeing 737-900, Boeing 737-900","O, O",34dZ9nQVJu3CUNPIu40j4Yp5eVU,3DygdPJVRcbPQ7l57ZA1VZtUHtS,2026-10-14T06:00:00Z,2026-10-14T16:57:00Z,0,
united,United MileagePlus,False,1.2,"UA1259, UA2755",economy,1,IAH,"UA, UA",9,True,True,10:45,22:30,525,27500,5.6,USD,5.6,live:2026-05-21,330.0,335.6,50.0,43.75,0.0,0,18.0,411.35,False,386.0,,"Boeing 737 MAX 9, Boeing 737 MAX 8","YN, YN",35Rj1XR82DWrdaECgqzAdK9i3em,3CgxkCrZiE7UjvkzwtuBY2WJC5q,2026-10-14T10:45:00Z,2026-10-14T22:30:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS591, AS315",economy,1,SEA,AS,9,True,True,19:08,05:40 +1,452,17500,5.6,USD,5.6,live:2026-05-21,262.5,268.1,50.0,37.67,0.0,75.0,18.0,412.77,False,386.0,next_day_arrival,"Boeing 737-900, Boeing 737-900","O, O",34dZ9nQVJu3CUNPIu40j4Yp5eVU,3DygdJetOivu2UnvpgFYRmMXetV,2026-10-14T19:08:00Z,2026-10-15T05:40:00Z,0,
united,United MileagePlus,False,1.2,"UA2847, UA3632",economy,1,ORD,"UA, UA",9,True,True,00:35,11:24,469,19900,5.6,USD,5.6,live:2026-05-21,238.8,244.4,50.0,39.08,100.0,0,18.0,415.48,False,386.0,very early departure,"Airbus A321neo, Embraer E175","YN, YN",35Rj1XR82DWrdaECgqzAdK9i3em,3Dygdo3Y7o1AFLe15puGalJid9p,2026-10-14T00:35:00Z,2026-10-14T11:24:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AA304, AA245",economy,1,DFW,AA,9,True,True,07:30,17:45,435,22500,18.1,USD,18.1,live:2026-05-21,337.5,355.6,50.0,36.25,0.0,0,18.0,423.85,False,386.0,,"Airbus A321, Airbus A321","T, T",34dZ9nQVJu3CUNPIu40j4Yp5eVU,3DygdPo8vpc5YrlNewZHbjj8iO4,2026-10-14T07:30:00Z,2026-10-14T17:45:00Z,0,
united,United MileagePlus,False,1.2,"UA2827, UA642",economy,1,ORD,"UA, UA",9,True,True,10:10,20:40,450,29200,5.6,USD,5.6,live:2026-05-21,350.4,356.0,50.0,37.5,0.0,0,18.0,425.5,False,386.0,,"Boeing 757-300, Airbus A319","YN, YN",35Rj1XR82DWrdaECgqzAdK9i3em,3DygdqJkXEOkRF2Vf3am9JOGVxA,2026-10-14T10:10:00Z,2026-10-14T20:40:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS68, AS315",economy,1,SEA,AS,9,True,True,16:18,05:40 +1,622,17500,5.6,USD,5.6,live:2026-05-21,262.5,268.1,50.0,51.83,0.0,75.0,18.0,426.93,False,386.0,next_day_arrival,"Boeing 737-900, Boeing 737-900","O, O",34dZ9nQVJu3CUNPIu40j4Yp5eVU,3DygdKYRQyU7exheptmfktIeHXm,2026-10-14T16:18:00Z,2026-10-15T05:40:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AA304, AA2822",economy,1,DFW,AA,9,True,True,07:30,18:51,501,22500,18.1,USD,18.1,live:2026-05-21,337.5,355.6,50.0,41.75,0.0,0,18.0,429.35,False,386.0,,"Airbus A321, Boeing 737-800","T, T",34dZ9nQVJu3CUNPIu40j4Yp5eVU,3BX44MawVK4Ncv5gi8t6rmAivHC,2026-10-14T07:30:00Z,2026-10-14T18:51:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AA1849, AA3108",economy,1,DFW,AA,9,True,True,10:45,22:57,552,22500,18.1,USD,18.1,live:2026-05-21,337.5,355.6,50.0,46.0,0.0,0,18.0,433.6,False,386.0,,"Airbus A321, Boeing 737-800","T, T",34dZ9nQVJu3CUNPIu40j4Yp5eVU,3BX44Jdv0EJdmQHvu6Ot4Ejn4Yu,2026-10-14T10:45:00Z,2026-10-14T22:57:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AA2904, AA2508",economy,1,DFW,AA,9,True,True,08:49,21:13,564,22500,18.1,USD,18.1,live:2026-05-21,337.5,355.6,50.0,47.0,0.0,0,18.0,434.6,False,386.0,,"Airbus A321, Boeing 737-800","T, T",34dZ9nQVJu3CUNPIu40j4Yp5eVU,3BX44OwL2GkjYVEYMmCbw9xjFC4,2026-10-14T08:49:00Z,2026-10-14T21:13:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AA1849, AA2508",economy,1,DFW,AA,4,True,True,10:45,21:13,448,22500,18.1,USD,18.1,live:2026-05-21,337.5,355.6,50.0,37.33,0.0,0,8.0,434.93,False,386.0,,"Airbus A321, Boeing 737-800","T, T",34dZ9nQVJu3CUNPIu40j4Yp5eVU,3BX44L1zQ2njU41TvyIDVBp5ObV,2026-10-14T10:45:00Z,2026-10-14T21:13:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS1340, AS315",economy,1,SEA,AS,1,True,True,17:42,05:40 +1,538,17500,5.6,USD,5.6,live:2026-05-21,262.5,268.1,50.0,44.83,0.0,75.0,2.0,435.93,False,386.0,next_day_arrival,"Boeing 737-900, Boeing 737-900","O, O",34dZ9nQVJu3CUNPIu40j4Yp5eVU,3DygdJNrCbgcfc0ohpGLZFefeMC,2026-10-14T17:42:00Z,2026-10-15T05:40:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS1646, AS315",economy,1,SEA,AS,9,True,True,15:18,05:40 +1,682,17500,11.2,USD,11.2,live:2026-05-21,262.5,273.7,50.0,56.83,0.0,75.0,18.0,437.53,False,386.0,next_day_arrival,"Boeing 737-900, Boeing 737-900","O, O",34dZ9nQVJu3CUNPIu40j4Yp5eVU,3DygdKrj6woMJdeDk1oIlvuyU65,2026-10-14T15:18:00Z,2026-10-15T05:40:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS656, AS315",economy,1,SEA,AS,9,True,True,13:49,05:40 +1,771,17500,11.2,USD,11.2,live:2026-05-21,262.5,273.7,50.0,64.25,0.0,75.0,18.0,444.95,False,386.0,next_day_arrival,"Boeing 737-900, Boeing 737-900","O, O",34dZ9nQVJu3CUNPIu40j4Yp5eVU,3DygdIMJjp0RvHg7IfzgLU6fjuA,2026-10-14T13:49:00Z,2026-10-15T05:40:00Z,0,
united,United MileagePlus,False,1.2,"UA755, UA2846",economy,1,IAD,"UA, UA",9,True,True,13:10,23:57,467,26700,5.6,USD,5.6,live:2026-05-21,320.4,326.0,50.0,38.92,50.0,0,18.0,446.92,False,386.0,late arrival,"Boeing 757-300, Airbus A319","YN, YN",35Rj1XR82DWrdaECgqzAdK9i3em,3DygdsYoOdDQKs1gZtkhBVF4k5u,2026-10-14T13:10:00Z,2026-10-14T23:57:00Z,0,
delta,Delta SkyMiles,False,1.2,"DL1598, DL494",economy,1,LAX,"DL, DL",9,True,True,07:00,17:06,426,31700,5.6,USD,5.6,live:2026-05-21,380.4,386.0,50.0,35.5,0.0,0,18.0,453.5,False,386.0,,"Boeing 737-800, Airbus A321","NU, NU",35d3qfoi7xigdLJBusf1xedemvm,390xsF9CKsrFy20mnEloL3ebhFO,2026-10-14T07:00:00Z,2026-10-14T17:06:00Z,0,
delta,Delta SkyMiles,False,1.2,"DL1421, DL802",economy,1,LAX,"DL, DL",9,True,True,08:55,19:14,439,31700,5.6,USD,5.6,live:2026-05-21,380.4,386.0,50.0,36.58,0.0,0,18.0,454.58,False,386.0,,"Boeing 737-800, 753","NU, NU",35d3qfoi7xigdLJBusf1xedemvm,35tpdSQtRuNJbJHIrLM1MqtvwUC,2026-10-14T08:55:00Z,2026-10-14T19:14:00Z,0,
delta,Delta SkyMiles,False,1.2,"DL640, DL2067",economy,1,ATL,"DL, DL",9,True,True,07:30,18:48,498,31700,5.6,USD,5.6,live:2026-05-21,380.4,386.0,50.0,41.5,0.0,0,18.0,459.5,False,386.0,,"Boeing 737-900, Airbus A321","NU, NU",35d3qfoi7xigdLJBusf1xedemvm,3CDhrm7PRCLpAeQ7t11cZ7CcKoj,2026-10-14T07:30:00Z,2026-10-14T18:48:00Z,0,
united,United MileagePlus,False,1.2,"UA368, UA3706",economy,1,ORD,"UA, UA",9,True,True,23:30,09:34 +1,424,19900,5.6,USD,5.6,live:2026-05-21,238.8,244.4,50.0,35.33,75.0,75.0,18.0,461.73,False,386.0,"next_day_arrival, late departure","Airbus A321neo, Embraer E175","YN, YN",35Rj1XR82DWrdaECgqzAdK9i3em,3DygdoGoOjs7IE7qeAOjOgZkwKI,2026-10-14T23:30:00Z,2026-10-15T09:34:00Z,0,
delta,Delta SkyMiles,False,1.2,"DL1598, DL802",economy,1,LAX,"DL, DL",9,True,True,07:00,19:14,554,31700,5.6,USD,5.6,live:2026-05-21,380.4,386.0,50.0,46.17,0.0,0,18.0,464.17,False,386.0,,"Boeing 737-800, 753","NU, NU",35d3qfoi7xigdLJBusf1xedemvm,3DygeAYi1l9uiyazSicY1Yl4l7T,2026-10-14T07:00:00Z,2026-10-14T19:14:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AA2113, AA6255",economy,1,ORD,AA,4,True,True,23:56,09:12 +1,376,15000,18.1,USD,18.1,live:2026-05-21,225.0,243.1,50.0,31.33,75.0,75.0,8.0,466.43,False,386.0,"next_day_arrival, late departure","Airbus A321, Bombardier CRJ700","T, T",34dZ9nQVJu3CUNPIu40j4Yp5eVU,3DygdPYwoOFSnRtoNFnBXKB1Og2,2026-10-14T23:56:00Z,2026-10-15T09:12:00Z,0,
